,word,syll,shape,index,segment,quantity,stressed,ictus,duration,midpoint,f1,f2
57,"virvekirja,",ve,CV,1,e,1,0,off,0.27386452430638997,74.38376360544105,620.4455053771358,1535.127253807418
58,sukad,su,CV,0,u,2,1,ictus,0.2724000902198185,79.37366489771762,548.0224646730895,1063.2419298873976
59,sukad,kad,CVC,1,a,2,0,off,0.2059308390022636,79.82849943310657,936.9690339986935,1481.3893600996537
60,jalas,ja,CV,0,a,1,1,ictus,0.3462285444129236,80.36389545134477,899.3473645192225,1415.9533438571714
61,jalas,las,CVC,1,ɑ,2,0,off,0.18260351657310991,80.70657013179769,990.0822203086304,1396.4574133192098
62,saarekirja.,saa,CV,0,aː,2,1,ictus,0.4079060766801632,81.21119190388109,918.8231252672289,1149.1480732794034
63,saarekirja.,re,CV,1,e,1,0,off,0.3065130456762972,81.65970322334586,576.4601229646896,1534.660340257318
64,Ei,ei,VVV,0,eiː,3,1,ictus,0.525799793940223,87.08819491570527,660.5396656873974,2754.1507865605304
65,olnd,olnd,VVCC,0,ol,3,1,off,0.2652356861908345,87.4837126557708,786.2384161602042,1328.7059352326955
66,julgust,jul,CVC,0,ul,2,1,ictus,0.33003076400807174,88.06100069645981,642.2556498051084,1522.5657737360473
67,julgust,gust,CVCC,1,u,2,0,off,0.1815972559237764,88.39166222406999,718.0309381277294,1082.4973091294455
68,juure,juu,CV,0,uː,2,1,ictus,0.3781477904400816,88.92122995740897,604.349777043363,946.969684798114
69,juure,re,CV,1,e,1,0,off,0.32778662103616796,89.33297105686881,573.6776536731011,1619.3447080831647
70,"minna,",min,CVC,0,i,2,1,ictus,0.18794427504892042,89.70678787114443,538.6598323940389,1756.9821295967254
71,"minna,",na,CV,1,a,2,0,off,0.14312679407571238,90.10363943653618,577.8122589981721,1171.8951724145818
72,südant,sü,CV,0,y,1,0,ictus,0.3855766164496117,94.46410508648667,520.7754785351924,1749.1350725163513
73,südant,dant,CVCC,1,ɑ,3,1,off,0.1721324180578705,94.81181257096355,654.2583430142723,1112.0708733124852
74,sülle,sül,CVC,0,yl,2,1,ictus,0.3369525984482067,95.33186594397088,640.0809358616093,1706.8309541939773
75,sülle,le,CV,1,e,1,0,off,0.3085789686169136,95.74414058489353,721.4648442547665,1631.4671769395147
76,rabadaie.,ra,CV,0,a,1,0,ictus,0.33378337111230394,96.1764877735221,935.8504263016272,1478.448941832276
77,rabadaie.,ba,CV,1,ɑ,1,0,off,0.31987573064930075,96.61805535822276,824.1394404548732,1571.0523873171621
