,word,word_dur,syll,quantity,stress,segment,seg_duration,seg_midpoint,ictus,f1,f2,f3
17,kui,0.4555510296539822,kui,3,1,u,0.1581043527209225,5.351547029988746,ictus,400.3374585544908,912.2878535499842,2232.695134810195
18,kui,0.4555510296539822,kui,3,1,iː,0.2241762316040976,5.542687322151256,ictus,554.5479268987987,1911.0416707865315,2310.360080421904
19,sa,0.26066708328664223,sa,3,1,s,0.08099440331653618,5.695272639611573,ictus,370.4736541977367,1706.1773197673604,2465.6499877280594
20,ei,0.13052030867501063,ei,3,1,e,0.05137288747870894,5.954430477147158,off,977.7575632921745,1743.159322724293,2582.518857174829
21,ei,0.13052030867501063,ei,3,1,iː,0.0658459090284449,6.013039875400735,ictus,760.9086267272173,2116.318461882231,2218.2905902197326
22,"lõpe,",0.7526566528309635,lõ,2,1,l,0.07570810075496315,6.083816880292439,ictus,643.8422751274167,2252.2403046662707,2351.456031340105
23,"lõpe,",0.7526566528309635,lõ,2,1,(õ) ɵ,0.22934868977438239,6.236345275557111,ictus,773.1795217536762,1732.0404924098236,2659.2903642836504
24,"lõpe,",0.7526566528309635,"pe,",2,0,p,0.21008015279832826,6.456059696843467,off,691.6428024518489,1239.9545250184158,2591.359426988671
25,"lõpe,",0.7526566528309635,"pe,",2,0,e,0.2375197095032897,6.679859627994276,off,855.9040024600216,2169.605242423891,3026.054801116622
26,siia,0.7776995237045865,sii,2,1,s,0.11606539825001061,6.856652181870926,ictus,884.6207410688312,2225.7901983867087,3116.6574253643807
27,siia,0.7776995237045865,sii,2,1,iː,0.28781827799982285,7.058594019995843,ictus,422.8733579027691,2067.746201928531,2457.1045560252974
28,siia,0.7776995237045865,a,1,0,(a) j,0.15053820764822223,7.277772262819866,ictus,396.8980543915015,1803.0012179204434,2705.1535251034325
29,"jätan,",0.9101237173229055,jä,2,1,j,0.13759411586439807,7.645116064382707,ictus,628.270006560887,1584.047078567451,2499.411402651476
30,"jätan,",0.9101237173229055,jä,2,1,(ä) æ,0.21952035973724904,7.82367330218353,ictus,819.494773394866,1593.7629345301852,2582.68767072663
31,"jätan,",0.9101237173229055,"tan,",2,0,t,0.17303369532230217,8.019950329713305,ictus,739.9420986555914,1224.5731525670635,1744.717011136148
32,"jätan,",0.9101237173229055,"tan,",2,0,a,0.32798924337212476,8.27046179906052,off,1008.5397009452046,1574.2356543737978,2073.7141457576968
33,"jätan,",0.9101237173229055,"tan,",2,0,n,0.05198630302683149,8.460449572259996,off,877.5172139010451,1542.728052083418,2162.4844651780422
34,siia,0.9201168844730869,sii,2,1,s,0.1591562679257681,10.151939990986396,ictus,569.5081929184929,2272.542981660272,3010.159616525924
35,siia,0.9201168844730869,sii,2,1,iː,0.45741989470302435,10.46022807230079,ictus,371.3786416663174,1957.4959384984809,2633.298588609608
36,siia,0.9201168844730869,a,1,0,(a) j,0.09333333333333371,10.73560468631897,ictus,358.56889693775076,1936.1692348775744,2659.0605533509665
37,jätan,0.8354498299319708,jä,2,1,j,0.14411252834467092,11.064535005668933,ictus,786.5351006940392,1909.3763477863129,2396.3334774053287
38,jätan,0.8354498299319708,jä,2,1,(ä) æ,0.17094629924597093,11.222064419464253,ictus,940.0495002642173,1699.0548698850469,2019.9163865424332
39,jätan,0.8354498299319708,tan,2,0,t,0.19544088896264533,11.405258013568563,ictus,821.4350641485908,1478.1937023273456,2337.000060634367
40,jätan,0.8354498299319708,tan,2,0,a,0.22694468703045168,11.616450801565112,off,895.982239836943,1508.5404044081881,2313.5678317445295
41,jätan,0.8354498299319708,tan,2,0,n,0.09800542634823195,11.778925858254453,ictus,888.2831867514525,1130.3227811004451,2266.19219248326
42,tsirgu,0.7744498299319744,tsir,2,1,t,0.025307679748467038,11.840582411302801,ictus,571.2867270900364,1369.3227562985965,1915.9630336650102
43,tsirgu,0.7744498299319744,tsir,2,1,s,0.031064685493761957,11.868768593923917,ictus,792.8768790498248,1986.838815555613,3304.6587046603395
44,tsirgu,0.7744498299319744,tsir,2,1,i,0.268398882666105,12.01850037800385,ictus,581.3823006274235,1470.9005282729338,2499.4479114906944
45,tsirgu,0.7744498299319744,tsir,2,1,r,0.0807681822837818,12.193083910478794,ictus,764.7883483058104,2066.8490057332733,2831.692371425925
46,tsirgu,0.7744498299319744,gu,1,0,(g) ɡ,0.0907088816417847,12.278822442441577,off,576.833443296223,1515.3426003379145,2178.246531185098
47,tsirgu,0.7744498299319744,gu,1,0,u,0.2782015180980739,12.463277642311507,off,718.372963698213,1058.9770734082404,2792.009797339428
48,"süia,",0.9293398477002253,süi,2,1,s,0.12079921924768122,12.662778010984383,ictus,872.9571268086394,1686.199913337777,1760.8702405434688
49,"süia,",0.9293398477002253,süi,2,1,(ü) yi,0.4603699984393952,12.95336261982792,ictus,483.375569461015,2027.775175981041,2463.8548678047546
50,"süia,",0.9293398477002253,süi,2,1,(i) j,0.06011436385583124,13.213604800975535,off,403.4323842500052,1932.0592651934749,2608.4065875687966
51,"süia,",0.9293398477002253,"a,",2,0,a,0.2880562661573176,13.38769011598211,off,938.3132233314922,1498.1447445750775,2824.575034065153
52,pääsukesel,1.620403138989916,pää,2,1,p,0.08042429297567999,15.20942497782637,ictus,671.9257328242282,1902.3219801858777,2848.0625630767386
53,pääsukesel,1.620403138989916,pää,2,1,æː,0.41275511241106777,15.456014680519743,ictus,978.4779048731831,1853.9027695819727,2670.147922277406
54,pääsukesel,1.620403138989916,su,2,0,s,0.09750120765615655,15.711142840553354,ictus,806.2349676646293,1677.0191249830357,2178.536270217779
55,pääsukesel,1.620403138989916,su,2,0,u,0.20475253607793142,15.8622697124204,off,710.0804244937015,1449.61814886055,2491.1354486510318
56,pääsukesel,1.620403138989916,ke,1,0,k,0.11375140893218294,16.021521684925457,ictus,385.89903697775816,982.0403829593013,2302.725772053962
57,pääsukesel,1.620403138989916,ke,1,0,e,0.3087538242445014,16.2327743015138,ictus,768.9462914814133,1756.772348422325,2296.530156649475
58,pääsukesel,1.620403138989916,sel,2,0,s,0.13650169071862095,16.45540205899536,ictus,802.7428486776452,2092.614115821177,3246.5028272559593
59,pääsukesel,1.620403138989916,sel,2,0,e,0.16850355823036267,16.60790468346985,off,829.5656142559332,1393.062468194796,2171.7597046740266
60,pääsukesel,1.620403138989916,sel,2,0,l,0.09745950774341239,16.740886216456737,off,858.9103334801032,1063.6681031238156,2199.2113344796608
61,pääle,0.8022572026772252,pää,2,1,p,0.09902422031826319,16.839128080487576,ictus,565.1714972053808,1316.9189404278293,2092.5501370301977
62,pääle,0.8022572026772252,pää,2,1,æː,0.38260243973877905,17.0799414105161,ictus,1069.1247657150723,1572.8882287645959,2515.7105710880433
63,pääle,0.8022572026772252,le,1,0,l,0.04640287394831688,17.294444067359645,off,898.9103774541597,1588.3293182182256,2169.112201243719
64,pääle,0.8022572026772252,le,1,0,e,0.2742276686718661,17.45475933866974,off,717.5596218042311,2068.2707160121236,2512.715839966069
65,tulla.,0.9438320031496801,tul,2,1,t,0.09952696067673727,17.641636653344037,ictus,738.8288769616173,1849.4998035399194,2196.0568292269977
66,tulla.,0.9438320031496801,tul,2,1,u,0.31850394501011436,17.850652106187464,ictus,512.8780894858828,985.2090118199242,2450.509960148662
67,tulla.,0.9438320031496801,tul,2,1,l,0.10629716847301296,18.063052662929028,ictus,535.8652271182361,1635.029414330044,2619.468177068303
68,tulla.,0.9438320031496801,la.,2,0,l,0.05945488454245762,18.145928689436765,off,430.4698361245588,1672.1452828197635,2876.9031391818526
69,tulla.,0.9438320031496801,la.,2,0,a,0.36004904444735786,18.35568065393167,off,954.3549358550943,1385.5500245738895,2786.848629762792
70,Jätän,0.7531277598758841,jä,2,1,j,0.1417921589688511,20.215619793531445,ictus,868.5794868501935,2175.9001541571865,2516.489703652274
71,Jätän,0.7531277598758841,jä,2,1,(ä) æ,0.16771907701121336,20.37037541152148,ictus,918.7286753830493,1779.952917326518,2503.233503229646
72,Jätän,0.7531277598758841,tän,2,0,t,0.14728092298878792,20.527875411521478,ictus,717.7504227504953,1340.9773774045827,2046.8417940134261
73,Jätän,0.7531277598758841,tän,2,0,(ä) æ,0.21444796754351358,20.70873985678763,off,935.8171426073859,1843.8361901380476,2857.984619434697
74,Jätän,0.7531277598758841,tän,2,0,n,0.08188763336351812,20.856907657241145,ictus,709.1704290793178,1588.0858582470912,1795.6077762176717
75,päivä,0.7588081704286864,päi,2,1,p,0.09429500740593966,21.274245745545386,off,662.4672977883147,937.0964991190731,2060.0740928699497
76,päivä,0.7588081704286864,päi,2,1,(ä) æi,0.3964152225011546,21.519600860498933,ictus,954.0073498315885,1327.161931223571,2063.2965413104207
77,päivä,0.7588081704286864,päi,2,1,(i) v,0.04955190281264521,21.742584423155833,ictus,722.171643248693,1699.2001272749367,2248.163337878171
78,päivä,0.7588081704286864,vä,1,0,(v) æ,0.21854603770894698,21.87663339341663,ictus,944.8401724679221,1564.1869172526642,2523.11797557634
79,"palada,",1.5172784582546583,pa,1,1,p,0.09363095001070931,22.03272188727646,ictus,914.0270847659772,1435.4673394204076,2773.509246628754
80,"palada,",1.5172784582546583,pa,1,1,a,0.327042558563452,22.243058641563536,ictus,1179.0823065722916,1440.3358852934405,2748.3735301796364
81,"palada,",1.5172784582546583,la,1,0,l,0.05450709309390689,22.43383346739222,ictus,959.2460845655673,1426.0814705363168,2640.6088375124186
82,"palada,",1.5172784582546583,la,1,0,(a) ɑ,0.2328939432194268,22.577533985548882,ictus,991.2546708474767,1350.9457801299902,2371.093710486132
83,"palada,",1.5172784582546583,"da,",2,0,d,0.1189245667503478,22.75344324053377,ictus,755.6350619748016,1402.111221154826,2470.0786371169656
84,"palada,",1.5172784582546583,"da,",2,0,a,0.6902793466168156,23.158045197217355,off,912.5775359830037,1196.1161238198943,2282.365194920995
85,jätän,0.6978070963725997,jä,2,1,j,0.0693041647925412,25.158695326159727,ictus,900.1852686391691,1249.2002674508287,2548.856736743227
86,jätän,0.6978070963725997,jä,2,1,(ä) æ,0.20597534644621973,25.296335081779105,ictus,947.3753116883266,1007.3625846919653,2099.5981373685036
87,jätän,0.6978070963725997,tän,2,0,t,0.14546749443089269,25.47205650221766,ictus,847.6859427151611,1004.5279631377874,1965.1297485348364
88,jätän,0.6978070963725997,tän,2,0,(ä) æ,0.19758641664330057,25.643583457754758,off,916.8062284304667,1860.0544520380497,2008.3969669845048
89,jätän,0.6978070963725997,tän,2,0,n,0.07947367405964556,25.78211350310623,ictus,740.4749783611475,1430.4821520551598,2070.17806562095
90,vihma,0.777101233813223,vih,2,1,v,0.07289603398766076,26.166459721248103,off,629.8865186333944,1085.9975198277796,2688.9728138514893
91,vihma,0.777101233813223,vih,2,1,i,0.2965757428416538,26.35119560966276,off,483.79625060967516,1688.6394809291608,2493.878845276861
92,vihma,0.777101233813223,vih,2,1,h,0.07297070526255212,26.53596883371486,ictus,474.64259302848006,1602.5814095705232,2742.5608707618817
93,vihma,0.777101233813223,ma,1,0,m,0.07800316769445104,26.611455770193366,ictus,410.3711829210138,1425.7718259739308,2444.8399924956984
94,vihma,0.777101233813223,ma,1,0,a,0.25665558402690536,26.77878514605404,ictus,905.7948240882994,1338.6054391695714,2330.014149635431
95,"valada,",1.6000611294867113,va,1,1,v,0.09577634324379503,26.95500110968939,off,861.1902104887514,1391.7755878282676,2338.408999429154
96,"valada,",1.6000611294867113,va,1,1,a,0.2774700751335395,27.14162431887806,ictus,1022.7550300884599,1478.9902228872143,2797.7972791238344
97,"valada,",1.6000611294867113,la,1,0,l,0.06558383594065731,27.31315127441516,ictus,1057.2566552999047,1509.9526247458425,1729.8702125922082
98,"valada,",1.6000611294867113,la,1,0,(a) ɑ,0.2623353437626186,27.4771108642668,ictus,957.9241290484731,1412.0790275362206,2629.575972930088
99,"valada,",1.6000611294867113,"da,",2,0,d,0.1160329405103866,27.6662950064033,off,702.0757022892651,1495.9031800585462,2080.5165915311622
100,"valada,",1.6000611294867113,"da,",2,0,a,0.7828625908957143,28.11574277210635,off,978.972796445899,1177.595438123036,2349.477142449758
101,ligi,0.8420898448049705,li,1,1,l,0.09379675555110012,30.155999009161057,ictus,902.0984811736016,2330.2149183776164,2707.411222227637
102,ligi,0.8420898448049705,li,1,1,i,0.36067984222802707,30.383237308050617,ictus,420.9807428208119,2104.039665886619,2569.1994900907066
103,ligi,0.8420898448049705,gi,1,0,(g) ɡ,0.08197269141546215,30.604563574872365,off,386.4761976629778,2016.7505258791975,2694.9322539137092
104,ligi,0.8420898448049705,gi,1,0,(i) ɪ,0.30564055561038117,30.798370198385285,ictus,632.3655469255839,1920.2755418498823,2578.5533022666914
105,maada,0.7712282636487409,maa,2,1,m,0.06596897880637442,30.984174965593663,ictus,711.7914111930854,1728.2088775369032,2322.489813801828
106,maada,0.7712282636487409,maa,2,1,aː,0.289636843001297,31.1619778764975,ictus,1179.7825209828502,1446.1221529953273,2404.771951713344
107,maada,0.7712282636487409,da,1,0,d,0.13115630626473518,31.372374451130515,off,848.990234401668,1481.2386441221493,1908.0616226075208
108,maada,0.7712282636487409,da,1,0,a,0.28446613557633427,31.58018567205105,ictus,871.5298517256148,1648.8297073405001,2754.668825815561
109,ligunema.,1.691803854270379,li,1,1,l,0.0980730910291534,31.771455285353795,ictus,851.6008360094488,1642.450892272142,2553.9154060360574
110,ligunema.,1.691803854270379,li,1,1,i,0.30603138128438445,31.973507521510562,ictus,447.92200120519544,2219.3698522865766,2640.490791614012
111,ligunema.,1.691803854270379,gu,1,0,(g) ɡ,0.10383207579291565,32.17843925004921,off,519.5855970866774,978.1745003187822,2356.150866320136
112,ligunema.,1.691803854270379,gu,1,0,(u) ʊ,0.30998598189560056,32.385348278893474,off,685.5395802152163,1057.9316009741285,2461.832527869347
113,ligunema.,1.691803854270379,ne,1,0,n,0.08894778299298167,32.58481516133776,ictus,693.1850352455713,1549.4851984486625,2305.1790577029697
114,ligunema.,1.691803854270379,ne,1,0,e,0.34975015003929855,32.8041641278539,ictus,659.4563734820263,2121.8670763375258,2240.5374634371474
115,ligunema.,1.691803854270379,ma.,2,0,m,0.08230206696771347,33.02019023635741,off,684.5835669369241,1883.2862322220817,1911.6719583042143
116,ligunema.,1.691803854270379,ma.,2,0,a,0.3528813242683313,33.237781931975434,off,1100.940447349739,1418.9084817190335,2762.1749727242313
117,"Perenaine,",1.5697614888901583,pe,1,0,p,0.10022781345541887,35.30338040631,ictus,625.0532973932729,2093.8221998108547,2577.1202992777517
118,"Perenaine,",1.5697614888901583,pe,1,0,e,0.3774150602144175,35.542201843144916,ictus,678.633904715599,1599.7822573548126,2251.5446598618855
119,"Perenaine,",1.5697614888901583,re,1,0,r,0.03518275985049257,35.74850075317737,ictus,664.9859996026996,1801.0782378049546,2227.878546094815
120,"Perenaine,",1.5697614888901583,re,1,0,(e) ɛ,0.2878589442313384,35.91002160521829,ictus,745.7174095728609,1941.2831597291101,2183.922584124935
121,"Perenaine,",1.5697614888901583,nai,2,1,n,0.06396865427362997,36.085935404470774,ictus,796.4168473270596,1454.0191540742337,2210.890340125508
122,"Perenaine,",1.5697614888901583,nai,2,1,a,0.21749342453033904,36.22666644387276,ictus,1175.997788779002,1606.2212824688113,2810.525651674342
123,"Perenaine,",1.5697614888901583,nai,2,1,i,0.1471279048293468,36.4089771085526,ictus,817.4662883293174,1131.1932897891068,2499.005519451209
124,"Perenaine,",1.5697614888901583,"ne,",2,0,n,0.051174923418905394,36.50812852267673,off,810.7563294279478,2474.1789410369392,3161.058563993045
125,"Perenaine,",1.5697614888901583,"ne,",2,0,e,0.2893120040862698,36.67837198642931,ictus,859.7610094576759,2141.890657913476,2542.395176453261
126,"linnukene,",1.572819068934173,lin,2,1,l,0.06621718793110887,36.856136582438,ictus,865.1056846155302,2228.446465705744,3018.703194821798
127,"linnukene,",1.572819068934173,lin,2,1,i,0.27120720454882274,37.02484877867796,ictus,641.2277257332325,2472.1336212041347,3082.8616062765145
128,"linnukene,",1.572819068934173,lin,2,1,n,0.04387061832943573,37.182387690117096,ictus,809.5928654935944,1088.9469265716848,2476.5084929988616
129,"linnukene,",1.572819068934173,nu,2,0,n,0.06786291569685687,37.23825445713024,off,388.8373988146162,1079.1222702207272,2451.6658924709823
130,"linnukene,",1.572819068934173,nu,2,0,u,0.2472149071814016,37.39579336856937,off,690.0497190212288,1096.1633221900263,2510.323979464987
131,"linnukene,",1.572819068934173,ke,1,0,k,0.12603112915130765,37.58241638673573,ictus,333.82241382666115,740.3657151753657,2551.9353684377716
132,"linnukene,",1.572819068934173,ke,1,0,e,0.32961987624187117,37.81024188943232,ictus,678.2981211502141,1539.1146616418714,2255.635733901733
133,"linnukene,",1.572819068934173,"ne,",2,0,n,0.10164658514516134,38.02587512012583,ictus,688.7896489156608,1803.8633802155875,2341.709924507336
134,"linnukene,",1.572819068934173,"ne,",2,0,e,0.31914864470820703,38.236272735052516,off,813.539379312723,1894.1245050208252,2429.488479044768
135,tule,0.7619040587405479,tu,1,1,t,0.12719631250222818,40.03928733127722,ictus,856.6926494569558,2060.467492314369,3270.1478553550014
136,tule,0.7619040587405479,tu,1,1,u,0.3447123340063172,40.2752416545315,ictus,561.1849971692088,1019.4724482736658,2444.4747366541633
137,tule,0.7619040587405479,le,1,0,l,0.04730230766193699,40.471248975365626,off,642.1573017791071,1238.320215029415,2343.961033142408
138,tule,0.7619040587405479,le,1,0,(e) ɛ,0.24269310457006554,40.61624668148163,off,787.7387054376557,1402.2898448947255,2188.58158252342
139,talu,0.7290209665726977,ta,1,1,t,0.0955183952128209,40.78535243137307,ictus,742.50422450818,1760.762541919049,2286.545138208308
140,talu,0.7290209665726977,ta,1,1,a,0.33348126901668707,40.999852263487824,ictus,1103.0704479896317,1286.7329001674793,2624.282232216651
141,talu,0.7290209665726977,lu,1,0,l,0.05687308839839034,41.19502944219536,off,1045.5574777811999,1444.3538892636507,2643.488548395067
142,talu,0.7290209665726977,lu,1,0,(u) ʊ,0.24314821394479935,41.34504009336696,ictus,614.9270714574349,890.7462606981454,2312.372788243952
143,"tuastagi,",1.682305777429498,tuas,3,1,t,0.1003275959384311,41.51677799830857,ictus,664.7012701893076,1416.8517311395074,1709.859131090733
144,"tuastagi,",1.682305777429498,tuas,3,1,u,0.3177146663072463,41.72579912943141,ictus,687.3335280172139,1172.0148584191206,2437.96325070652
145,"tuastagi,",1.682305777429498,tuas,3,1,a,0.27592929485012263,42.02262111001009,off,1021.299186003136,1203.7275414273931,2123.3826655393177
146,"tuastagi,",1.682305777429498,tuas,3,1,s,0.08041392302530426,42.20079271894781,ictus,895.296037321043,1159.5272091970112,1893.6365928560756
147,"tuastagi,",1.682305777429498,ta,1,1,t,0.10643019223937245,42.29421477658015,ictus,729.6507098783254,1407.855971989064,2763.674158676712
148,"tuastagi,",1.682305777429498,ta,1,1,a,0.3453068459321713,42.52008329566592,ictus,913.7032708637445,1607.92756275339,2310.249704151665
149,"tuastagi,",1.682305777429498,"gi,",2,0,(g) ɡ,0.07494253796912176,42.730207987616566,off,681.1966362824953,1812.05380191913,2396.259710749417
150,"tuastagi,",1.682305777429498,"gi,",2,0,i,0.3812407211677282,42.95829961718499,off,553.2852482359831,779.7267187825943,2457.7403135190793
151,tuu,0.4602406126117984,tuu,3,1,t,0.06763145901768297,44.664293463495525,ictus,710.7304370289412,1653.2769021335978,2400.9820961810306
152,tuu,0.4602406126117984,tuu,3,1,uuː,0.3926091535941154,44.89441376980143,ictus,562.245411878468,990.8989403531497,2208.723648412247
153,sel,0.3906605753969856,sel,3,1,s,0.0797601114513995,45.13059840232418,off,631.1406839757569,1254.2373816734494,2451.6068979872603
154,sel,0.3906605753969856,sel,3,1,e,0.24805064247921393,45.29450377928949,off,759.2263225497171,1564.4673332018579,2225.9982447790626
155,sel,0.3906605753969856,sel,3,1,l,0.06284982146637219,45.449954011262285,ictus,755.5225550488667,1433.250360665521,2187.1434950310654
156,orjal,0.8260582223722395,or,2,1,o,0.3150068050450656,45.63888232451801,ictus,807.3301883495908,1282.7612673056615,2433.1527521406792
157,orjal,0.8260582223722395,or,2,1,r,0.06938694869642603,45.83107920138875,ictus,900.6321714401396,1484.7821194701585,2486.795109620469
158,orjal,0.8260582223722395,jal,2,0,j,0.1424999999999983,45.93702267573696,ictus,730.6543914453988,1625.3811104544202,2826.3612272920614
159,orjal,0.8260582223722395,jal,2,0,a,0.24821853294704255,46.132381942210486,off,872.4358309831514,1620.640027724927,2641.617151825616
160,orjal,0.8260582223722395,jal,2,0,l,0.05094593568370698,46.28196417652586,off,858.1630211742512,1513.2014789155646,2624.9136057067412
161,oodakuta!,1.5362816764939637,ood,3,1,oː,0.3617517965885071,46.488313042661964,ictus,776.088588535578,1196.5462740960568,2334.0218130269627
162,oodakuta!,1.5362816764939637,a,2,1,(a) d,0.08715917533291417,46.712768528622675,off,738.1694474827893,1599.8950642674963,2157.9501837478083
163,oodakuta!,1.5362816764939637,ku,2,0,(k) a,0.23532977339888106,46.874013002988576,off,1023.3027871835648,1595.6517387960225,2518.512981688339
164,oodakuta!,1.5362816764939637,ku,2,0,(u) k,0.20046610326571823,47.091910941320876,ictus,774.3953891286841,1395.0028887355193,1997.0922643528927
165,oodakuta!,1.5362816764939637,ta!,2,0,(t) u,0.2767303816820146,47.33050918379474,ictus,627.8184886406353,1008.9202049268036,2663.773753142989
166,oodakuta!,1.5362816764939637,ta!,2,0,(a) t,0.18521324758245328,47.56148099842697,ictus,625.7534030176487,1558.5365481060803,2254.3852272408744
