,word,syll,index,segment,quantity,accent,ictus,duration,midpoint,f1,f2,euc
28,aga,ga,1,ɑ,1,0,off,0.13360374149660714,17.7208795351474,572.5813684052964,909.7338343793859,337.1524659740895
29,salk,salk,0,al,3,1,ictus,0.31362581445496573,18.006704612640906,1050.1327503398247,2550.8812930420145,1500.7485427021898
30,oli,o,0,o,1,1,off,0.1281928342656542,18.055752312824442,706.0333616947207,1045.5537082543644,339.5203465596437
31,oli,li,1,ɪ,1,0,off,0.13925356292563862,18.165202259070767,540.2116817571894,1057.1186510353307,516.9069692781413
32,"sarapuida,",sa,0,a,1,0,off,0.3795034017322365,18.529089002639267,932.0332118022943,1468.6044030080782,536.5711912057839
33,"sarapuida,",ra,1,ɑ,a2,0,ictus,0.2155676968932596,18.602456696510508,967.3165034939184,1443.8853534849636,476.5688499910452
34,teine,tei,0,ei,a2,1,off,0.42162505421769936,21.536055157821963,823.3598322902836,1406.8943873687354,583.5345550784517
35,teine,ne,1,e,1,0,off,0.23981637837073322,21.60310036735913,771.3480863963856,1623.4999088137054,852.1518224173197
36,salk,salk,0,al,3,1,ictus,0.32400650230623285,21.846988929913103,967.1452564515109,1492.570044736494,525.4247882849832
37,oli,o,0,o,1,1,ictus,0.11068840892493625,21.865416577856273,955.9791136254679,1499.9579505038687,543.9788368784008
38,oli,li,1,ɪ,1,0,ictus,0.11513309922356996,21.95746019672924,928.5620439320979,1271.2178264945571,342.6557825624592
39,"türnapuida,",tür,0,y,a2,0,off,0.2631193947373589,22.214394581424315,911.6008580583964,1570.4555371912638,658.8546791328674
40,"türnapuida,",na,1,a,a2,0,off,0.2504389419789419,22.41886688215396,558.1015429736333,1553.9503293694768,995.8487863958435
41,kolmas,kol,0,ol,a2,1,off,0.3801031485869544,24.994908150257196,815.653232389131,1476.054714341478,660.4014819523471
42,kolmas,mas,1,a,a2,0,off,0.1968736028228406,25.051066913480433,824.9153699040809,1408.447327834355,583.5319579302742
43,salk,salk,0,al,3,1,off,0.32942256774629897,25.36356191482665,894.0910087162896,1518.3200807361934,624.2290720199038
44,oli,o,0,o,1,1,off,0.11336272667021063,25.37910738374327,869.2120008811913,1565.1141909711282,695.9021900899369
45,oli,li,1,ɪ,1,0,ictus,0.13587721978669975,25.495623062568257,841.9172396080492,1502.9730248676185,661.0557852595693
46,"kohlapuida,",koh,0,o,a2,0,off,0.27981649889646576,25.759456121796106,872.5960949028848,1144.5238047516382,271.92770984875335
47,"kohlapuida,",la,1,a,a2,0,off,0.21839336499235884,25.955100177935094,919.2173909408871,1427.7860148385457,508.56862389765865
48,neljas,nel,0,e,a2,1,ictus,0.2872646603340314,28.894830798085017,987.7507551358327,1479.8436384347697,492.09288329893695
49,neljas,jas,1,a,a2,0,off,0.22896142031333966,29.109476159542364,379.3735636252792,1779.4499939930138,1400.0764303677347
50,noori,noo,0,oː,a2,1,ictus,0.41577779785188085,29.49770860497024,794.0037315792856,1243.5696237543302,449.5658921750446
51,noori,ri,1,i,1,0,ictus,0.22300809157510315,29.580864164540618,759.4888227267481,1251.6224844231474,492.13366169639926
52,"neidusida,",nei,0,ei,a2,1,off,0.32884244011921737,29.85867932946892,692.8023504164087,1381.614249908255,688.8118994918464
53,punapõs ki,pu,0,u,1,1,off,0.41901343895231946,32.60776988971396,828.6942447453602,1418.8101607475837,590.1159160022236
54,punapõs ki,na,1,ɑ,a2,0,off,0.29128565442714205,32.716925295945686,890.4859864663383,1410.3479917232996,519.8620052569613
55,piigakesi.,pii,0,iː,a2,1,off,0.3898409510378258,33.454374394249555,707.0267193679565,1079.9398140149603,372.91309464700385
56,piigakesi.,ga,1,a,a2,0,off,0.2847153013197641,33.582496279843454,661.1037137866756,1069.148208199564,408.0444944128883
57,Ööd,ööd,0,øøː,3,1,ictus,0.5013352468684076,36.397900049738055,941.4725164399489,1289.5350536649732,348.06253722502436
58,neil,neil,0,eil,3,1,ictus,0.34444816459154026,36.55208822296862,936.9330436034794,1495.826007396991,558.8929637935115
59,ööles,öö,0,øː,a2,1,off,0.4602053346591788,36.84006947533203,835.5314094463212,1431.2960412348311,595.76463178851
60,ööles,les,1,e,a2,0,off,0.24280772258092043,36.88524300511453,835.9828310918119,1423.9997790565249,588.0169479647129
61,"virvekirja,",vir,0,i,a2,1,ictus,0.22304430330108005,37.11918065322682,840.3420468681126,1422.965692110936,582.6236452428235
62,"virvekirja,",ve,1,e,1,0,ictus,0.27386452430638997,37.397280195950316,533.7498245465468,1565.2910776694562,1031.5412531229094
63,sukad,su,0,u,a2,1,off,0.2724000902198185,39.89113251652367,823.9867420657711,1406.9487023616452,582.9619602958742
64,sukad,kad,1,a,a2,0,off,0.2059308390022636,40.068697845804984,832.3123716496451,1418.007708599736,585.6953369500908
65,jalas,ja,0,a,1,1,off,0.3462285444129236,40.44161913398208,916.9865873436349,1531.3795107874184,614.3929234437835
66,jalas,las,1,ɑ,a2,0,off,0.18260351657310991,40.49023770332868,898.8436685602188,1381.8713450136786,483.0276764534598
67,saarekirja.,saa,0,aː,a2,1,off,0.4079060766801632,40.91152550945066,920.716725599867,1435.6957709128362,514.9790453129692
68,saarekirja.,re,1,e,1,0,off,0.3065130456762972,41.05973639593015,921.4920886324322,1424.2203423405836,502.7282537081513
69,Ei,ei,0,eiː,3,1,ictus,0.525799793940223,43.938447303307804,750.5688667219814,1689.1719585801175,938.603091858136
70,olnd,olnd,0,ol,3,1,ictus,0.2652356861908345,43.94078309252853,769.7406873106345,1752.476283717695,982.7355964070605
71,julgust,jul,0,ul,a2,1,ictus,0.33003076400807174,44.27802342123596,547.5886110450741,1770.8595236662993,1223.2709126212253
72,julgust,gust,1,u,a2,0,ictus,0.1815972559237764,44.33202905397783,551.6331584899918,1649.7125683367194,1098.0794098467277
73,juure,juu,0,uː,a2,1,ictus,0.3781477904400816,44.74422582153455,943.6532231152611,1444.8697665407572,501.21654342549607
74,juure,re,1,e,1,0,ictus,0.32778662103616796,44.91232549421154,547.352784907333,945.5549751956238,398.2021902882908
75,"minna,",min,0,i,a2,1,ictus,0.18794427504892042,44.994352141858904,516.3108101208786,1293.8395012018318,777.5286910809532
76,"minna,","na,",1,a,a2,0,off,0.14312679407571238,45.15916481382488,450.54056155994556,1274.2905532343104,823.7499916743649
77,südant,sü,0,y,1,0,ictus,0.3855766164496117,47.52123500558054,924.8044725676051,1529.491576529913,604.6871039623078
78,südant,dant,1,ɑ,3,1,ictus,0.1721324180578705,47.535005599025176,968.1277167245153,1529.9532678809685,561.8255511564532
79,sülle,sül,0,yl,a2,1,off,0.3369525984482067,47.9186474208216,674.7009554927848,1097.968160810124,423.26720531733906
80,sülle,le,1,e,1,0,off,0.3085789686169136,48.10350451890945,652.7903749412654,1074.8951378962524,422.104762954987
81,rabadaie.,ra,0,a,1,0,ictus,0.33378337111230394,48.33858141509528,748.5424512744432,1077.5183137696226,328.9758624951794
82,rabadaie.,ba,1,ɑ,1,0,ictus,0.31987573064930075,48.548934477098356,686.9167582027869,1132.2559553492547,445.33919714646777
